symbol,entry_time,exit_time,avg_entry_price,exit_price,quantity,exit_reason,net_pnl,return_pct,duration_hours,entry_count,total_invested,breakeven_triggered,rule,gross_pnl,total_commission,entry_commission,exit_commission
IPUSDT,,,10.259088999999999,10.261141000000000,389.89816600000000,breakeven_sl,-3.6004399999999999,-0.09001099999999999,2.9166669999999999,20,4000.0,True,Rule 8,,,,
OPENUSDT,,,1.2287,1.130404,162.7736630000000,stop_loss,-16.211200000000002,-8.105600000000001,0.0,1,200.0,False,Rule 6,,,,
KAITOUSDT,,,1.4404580000000000,1.3252219999999999,694.2234089999999,stop_loss,-81.05600000000000,-8.105600000000001,0.8333330000000000,5,1000.0,False,Rule 6,,,,
AVNTUSDT,,,0.249,0.22908,803.2128510000000,stop_loss,-16.211200000000002,-8.105600000000001,0.0,1,200.0,False,Rule 8,,,,
AVNTUSDT,,,0.24214200000000000,0.2227710000000000,2477.88328700000,stop_loss,-48.6336,-8.1056,0.6666670000000000,3,600.0,False,Rule 8,,,,
WLDUSDT,,,1.9246,1.894,103.9176970000000,negative_pnl_8h,-3.398133000000000,-1.699066000000000,0.0,1,200.0,False,Rule 8,,,,
OPENUSDT,,,1.3483590000000,1.240490000000000,1928.2700900000000,stop_loss,-210.7456,-8.1056,2.1666669999999999,13,2600.0,False,Rule 8,,,,
PTBUSDT,,,0.07434100000000000,0.06839300000000000,16141.915499999999,stop_loss,-97.2672,-8.1056,0.5833330000000000,6,1200.0,False,Rule 6,,,,
B2USDT,,,0.49922899999999998,0.4993290000000000,3204.9401720000001,breakeven_sl,-1.4401759999999999,-0.09001099999999999,1.5,8,1600.0,True,Rule 8,,,,
AVNTUSDT,,,0.2494250000000000,0.2494750000000000,2405.5356200000001,breakeven_sl,-0.5400660000000000,-0.09001099999999999,0.5,3,600.0,True,Rule 8,,,,
AVNTUSDT,,,0.29592600000000002,0.29598500000000000,11489.35304100000,breakeven_sl,-3.060374000000000,-0.09001099999999999,2.0,17,3400.0,True,Rule 6,,,,
1000RATSUSDT,,,0.02269,0.02153,8814.455706999999,negative_pnl_8h,-10.43914500000000,-5.219572000000000,0.0,1,200.0,False,Rule 8,,,,
AVNTUSDT,,,0.34053400000000000,0.3132920000000000,4111.1844560000000,stop_loss,-113.4784,-8.105600000000001,0.5,7,1400.0,False,Rule 8,,,,
NAORISUSDT,,,0.046207999999999999,0.057043999999999997,43282.84087900000,take_profit,466.56841100000003,23.328420999999999,2.4166669999999999,10,2000.0,True,Rule 6,,,,
PLUMEUSDT,,,0.1168340000000000,0.11636,6847.343901000000,negative_pnl_8h,-4.121280000000000,-0.5151600000000000,6.25,4,800.0,False,Rule 8,,,,
NAORISUSDT,,,0.05842100000000000,0.05374800000000000,10270.198820000000,stop_loss,-48.6336,-8.1056,0.16666700000000001,3,600.0,False,Rule 6,,,,
LINEAUSDT,,,0.031,0.02852,6451.612903000000,stop_loss,-16.211200000000002,-8.105600000000001,0.0,1,200.0,False,Rule 6,,,,
NAORISUSDT,,,0.06288600000000000,0.075348,44524.97182400000,take_profit,551.4824000000000,19.695799999999998,1.25,14,2800.0,True,Rule 6,,,,
LINEAUSDT,,,0.028445000000000002,0.026169000000000001,14062.236209000001,stop_loss,-32.422400000000003,-8.105600000000001,0.3333330000000000,2,400.0,False,Rule 8,,,,
NAORISUSDT,,,0.08455100000000000,0.08456800000000000,9461.701304000000,breakeven_sl,-0.7200880000000000,-0.09001099999999999,0.25,4,800.0,True,Rule 6,,,,
WUSDT,,,0.10296,0.0947230,1942.5019430000000,stop_loss,-16.211200000000002,-8.105600000000001,0.0,1,200.0,False,Rule 6,,,,
B2USDT,,,0.5617290000000000,0.5618410000000000,1068.1314100000000,breakeven_sl,-0.5400660000000000,-0.09001099999999999,0.16666700000000001,3,600.0,True,Rule 6,,,,
B2USDT,,,0.5825,0.5359,343.3476390000000,stop_loss,-16.211200000000002,-8.105600000000001,0.0,1,200.0,False,Rule 6,,,,
NAORISUSDT,,,0.09628399999999999,0.09630300000000000,10385.952490000000,breakeven_sl,-0.9001100000000000,-0.09001099999999999,0.3333330000000000,5,1000.0,True,Rule 6,,,,
NAORISUSDT,,,0.12483,0.1148440,1602.1789630000001,stop_loss,-16.21120000000000,-8.105600000000001,0.0,1,200.0,False,Rule 6,,,,
NAORISUSDT,,,0.11493800000000000,0.10574300000000000,6960.2496860000001,stop_loss,-64.84480000000001,-8.105600000000001,0.25,4,800.0,False,Rule 6,,,,
DOODUSDT,,,0.003979,0.00366100,50263.88539800000,stop_loss,-16.211200000000002,-8.105600000000001,0.0,1,200.0,False,Rule 6,,,,
AVNTUSDT,,,0.3589220000000000,0.35899399999999998,6129.46235100000,breakeven_sl,-1.9802420000000001,-0.09001099999999999,2.0833330000000001,11,2200.0,True,Rule 6,,,,
NAORISUSDT,,,0.08582800000000000,0.07896200000000000,4660.466512000000,stop_loss,-32.42240000000000,-8.105600000000001,0.08333300000000000,2,400.0,False,Rule 6,,,,
PTBUSDT,,,0.045219000000000002,0.04160200000000000,17691.56655600000,stop_loss,-64.8448000000000,-8.105600000000001,0.25,4,800.0,False,Rule 8,,,,
LAUNCHCOINUSDT,,,0.09372100000000000,0.09373900000000000,46948.105441000000,breakeven_sl,-3.960484000000000,-0.09001099999999999,5.0,22,4400.0,True,Rule 6,,,,
PTBUSDT,,,0.05116800000000000,0.061529,54721.247430000003,take_profit,563.5518140000000,20.126850999999998,4.916667000000000,14,2800.0,True,Rule 8,,,,
B2USDT,,,0.5139750000000000,0.5140780000000000,1945.6189340000001,breakeven_sl,-0.9001100000000000,-0.09001099999999999,3.0,5,1000.0,True,Rule 8,,,,
FORMUSDT,,,2.6407,2.609,75.73749400000000,negative_pnl_8h,-2.619558000000000,-1.3097790000000000,0.0,1,200.0,False,Rule 8,,,,
PTBUSDT,,,0.06161100000000000,0.06162400000000000,9738.458825000000,breakeven_sl,-0.5400660000000000,-0.09001099999999999,8.166667000000000,3,600.0,True,Rule 6,,,,
AVNTUSDT,,,0.32042500000000002,0.29479100000000003,4369.1995209999995,stop_loss,-113.47839999999999,-8.105600000000001,0.5,7,1400.0,False,Rule 8,,,,
NAORISUSDT,,,0.08261900000000000,0.08933600000000000,14524.489879000001,take_profit,96.18617000000000,8.01551400000000,16.333333000000000,6,1200.0,True,Rule 8,,,,
PTBUSDT,,,0.05697100000000000,0.05241300000000000,10531.717476000000,stop_loss,-48.63360000000000,-8.105600000000001,0.25,3,600.0,False,Rule 8,,,,
ATHUSDT,,,0.06121500000000000,0.05631800000000000,16335.892932999999,stop_loss,-81.056,-8.1056,0.3333330000000000,5,1000.0,False,Rule 8,,,,
AVNTUSDT,,,0.35547899999999999,0.41404999999999997,3375.7255300000002,take_profit,196.29041000000001,16.357534000000001,2.6666669999999999,6,1200.0,True,Rule 8,,,,
NAORISUSDT,,,0.096102000000000,0.117325,18730.027705000000,take_profit,395.30187500000000,21.961214999999999,3.8333330000000001,9,1800.0,True,Rule 8,,,,
PTBUSDT,,,0.05753500000000000,0.067392,31285.149827000001,take_profit,306.21921400000002,17.012179000000000,5.0,9,1800.0,True,Rule 8,,,,
NAORISUSDT,,,0.13509499999999999,0.13512199999999999,19245.670440000002,breakeven_sl,-2.340286000000000,-0.09001099999999999,2.0833330000000001,13,2600.0,True,Rule 6,,,,
HUSDT,,,0.05746300000000000,0.057474999999999998,10441.49627400000,breakeven_sl,-0.5400660000000000,-0.09001099999999999,1.5833330000000001,3,600.0,True,Rule 6,,,,
AVNTUSDT,,,0.4278870000000000,0.4279730000000000,3739.301980000000,breakeven_sl,-1.4401759999999999,-0.09001099999999999,4.0,8,1600.0,True,Rule 8,,,,
MOODENGUSDT,,,0.18627099999999999,0.206882,4294.822868000000,take_profit,87.5928580000000,10.9491070000000,8.75,4,800.0,True,Rule 8,,,,
PLUMEUSDT,,,0.13396,0.12618,1492.982980000000,negative_pnl_8h,-11.829019000000001,-5.914510000000000,0.0,1,200.0,False,Rule 8,,,,
SKATEUSDT,,,0.0620830000000000,0.05711700000000000,41879.260801999997,stop_loss,-210.7456,-8.1056,2.0,13,2600.0,False,Rule 6,,,,
USELESSUSDT,,,0.23769699999999999,0.28119,5048.447523000000,take_profit,218.1321940000000,18.177682999999998,57.083333000000003,6,1200.0,True,Rule 8,,,,
MOODENGUSDT,,,0.21433800000000000,0.21347,11197.275884999999,negative_pnl_8h,-12.3521720000000,-0.5146740000000000,8.333333000000000,12,2400.0,False,Rule 8,,,,
SOMIUSDT,,,1.1890890000000001,1.4277899999999999,672.7837740000000,take_profit,159.62561900000000,19.953202000000001,2.75,4,800.0,True,Rule 8,,,,
LINEAUSDT,,,0.027205000000000000,0.025028000000000002,14703.32309700000,stop_loss,-32.422400000000003,-8.105600000000001,0.08333300000000000,2,400.0,False,Rule 8,,,,
INUSDT,,,0.08180000000000000,0.08169,7334.990544000000,negative_pnl_8h,-1.464180000000000,-0.24403000000000000,0.16666700000000001,3,600.0,False,Rule 6,,,,
BIOUSDT,,,0.18296,0.1683230,1093.1351110000001,stop_loss,-16.211200000000002,-8.105600000000001,0.0,1,200.0,False,Rule 8,,,,
